longitude,latitude,median_age,population,vector_count
-117.12,32.66,52.0,8.0,3.0
-117.11,32.67,52.0,217.0,71.0
-117.11,32.66,52.0,14.0,9.0
-117.09,32.67,37.0,983.0,306.0
-117.09,32.66,38.0,570.0,182.0
-117.09,32.66,37.0,1086.0,330.0
-117.1,32.66,27.0,1785.0,560.0
-117.1,32.67,26.0,2721.0,767.0
-117.1,32.67,22.0,1669.0,494.0
-117.09,32.68,30.0,1997.0,605.0
-117.09,32.67,31.0,1581.0,538.0
-117.1,32.67,15.0,1347.0,597.0
-117.1,32.68,20.0,837.0,240.0
-117.1,32.69,29.0,3675.0,1124.0
-117.1,32.68,42.0,1920.0,557.0
-117.1,32.68,47.0,637.0,212.0
-117.1,32.68,49.0,1200.0,332.0
-117.1,32.68,47.0,1003.0,280.0
-117.1,32.68,45.0,900.0,266.0
-117.07,32.69,29.0,1091.0,317.0
-117.08,32.69,31.0,1938.0,492.0
-117.08,32.69,36.0,1001.0,268.0
-117.09,32.69,34.0,1031.0,267.0
-117.09,32.68,29.0,1650.0,396.0
-117.07,32.69,28.0,820.0,283.0
-117.08,32.68,26.0,2156.0,568.0
-117.08,32.68,19.0,3127.0,1098.0
-117.09,32.68,20.0,2341.0,705.0
-117.07,32.67,28.0,2179.0,631.0
-117.08,32.67,31.0,2088.0,757.0
-117.09,32.66,46.0,423.0,161.0
-117.08,32.66,43.0,839.0,235.0
-117.07,32.67,35.0,1723.0,610.0
-117.07,32.65,12.0,2272.0,840.0
-117.07,32.64,32.0,2152.0,944.0
-117.08,32.64,43.0,548.0,252.0
-117.08,32.65,17.0,1487.0,694.0
-117.08,32.64,38.0,494.0,233.0
-117.08,32.64,11.0,947.0,515.0
-117.09,32.65,20.0,573.0,334.0
-117.09,32.65,25.0,2359.0,899.0
-117.08,32.65,28.0,1277.0,550.0
-117.09,32.64,38.0,1240.0,550.0
-117.09,32.64,30.0,2126.0,800.0
-117.1,32.64,29.0,1236.0,461.0
-117.09,32.64,20.0,1302.0,592.0
-117.09,32.64,19.0,1205.0,783.0
-117.09,32.63,27.0,1935.0,746.0
-117.11,32.64,23.0,1025.0,415.0
-117.11,32.62,27.0,1078.0,482.0
-117.09,32.62,37.0,867.0,285.0
-117.09,32.62,37.0,1344.0,426.0
-117.09,32.62,34.0,1153.0,381.0
-117.08,32.63,33.0,1607.0,754.0
-117.09,32.64,24.0,2002.0,931.0
-117.09,32.63,33.0,420.0,164.0
-117.07,32.64,38.0,745.0,295.0
-117.07,32.63,37.0,1026.0,357.0
-117.07,32.64,30.0,1593.0,731.0
-117.06,32.63,37.0,612.0,240.0
-117.06,32.62,36.0,408.0,138.0
-117.07,32.63,40.0,796.0,303.0
-117.07,32.63,37.0,1056.0,419.0
-117.08,32.63,30.0,1827.0,490.0
-117.08,32.63,28.0,1266.0,434.0
-117.08,32.62,28.0,1353.0,522.0
-117.08,32.62,36.0,818.0,307.0
-117.09,32.61,23.0,640.0,313.0
-117.09,32.61,21.0,1335.0,419.0
-117.08,32.62,16.0,3261.0,1321.0
-117.08,32.61,27.0,1485.0,468.0
-117.07,32.62,19.0,2750.0,1081.0
-117.06,32.61,34.0,2609.0,979.0
-117.07,32.61,22.0,3222.0,1196.0
-117.07,32.6,18.0,1042.0,550.0
-117.07,32.59,21.0,1327.0,488.0
-117.08,32.59,30.0,220.0,48.0
-117.08,32.6,24.0,1334.0,476.0
-117.07,32.61,10.0,1000.0,391.0
-117.06,32.61,24.0,3123.0,1247.0
-117.06,32.61,23.0,1267.0,418.0
-117.07,32.6,13.0,983.0,400.0
-117.06,32.6,25.0,434.0,234.0
-117.06,32.6,24.0,1095.0,246.0
-117.06,32.6,33.0,989.0,222.0
-117.05,32.63,31.0,2334.0,843.0
-117.05,32.62,34.0,2315.0,681.0
-117.04,32.62,26.0,2000.0,593.0
-117.05,32.61,31.0,2585.0,715.0
-117.05,32.61,21.0,3795.0,1146.0
-117.05,32.61,26.0,1145.0,313.0
-117.04,32.6,20.0,5094.0,1430.0
-117.04,32.6,18.0,3002.0,872.0
-117.05,32.59,16.0,3073.0,865.0
-117.04,32.63,26.0,1228.0,335.0
-117.04,32.62,27.0,1089.0,297.0
-117.03,32.61,23.0,778.0,229.0
-117.03,32.61,22.0,523.0,152.0
-117.03,32.6,26.0,742.0,215.0
-117.02,32.59,19.0,1102.0,313.0
-116.98,32.62,6.0,4771.0,1376.0
-117.06,32.64,30.0,1883.0,680.0
-117.06,32.63,29.0,2096.0,713.0
-116.98,32.68,22.0,1217.0,382.0
-117.01,32.67,17.0,1125.0,337.0
-117.0,32.67,16.0,1002.0,303.0
-117.02,32.67,20.0,635.0,182.0
-117.01,32.66,11.0,4495.0,1316.0
-117.02,32.66,19.0,376.0,108.0
-116.97,32.65,4.0,7985.0,2683.0
-116.99,32.64,15.0,2046.0,627.0
-117.04,32.65,8.0,3159.0,1059.0
-117.03,32.65,14.0,472.0,145.0
-117.0,32.64,11.0,1391.0,484.0
-117.01,32.63,7.0,3269.0,1005.0
-117.04,32.64,5.0,1213.0,514.0
-117.02,32.64,5.0,157.0,42.0
-117.03,32.63,13.0,1165.0,330.0
-117.03,32.63,14.0,1466.0,464.0
-117.04,32.63,26.0,1166.0,398.0
-116.99,32.74,17.0,1410.0,486.0
-116.98,32.74,17.0,1995.0,766.0
-116.98,32.74,24.0,454.0,169.0
-116.98,32.74,16.0,1754.0,578.0
-116.98,32.72,15.0,1914.0,641.0
-116.98,32.73,16.0,530.0,143.0
-116.98,32.72,4.0,571.0,184.0
-116.97,32.74,14.0,3597.0,1274.0
-116.95,32.74,7.0,1429.0,574.0
-116.96,32.71,18.0,1129.0,551.0
-116.95,32.73,17.0,960.0,279.0
-116.97,32.76,26.0,838.0,299.0
-116.98,32.75,25.0,1905.0,630.0
-116.97,32.75,28.0,1720.0,590.0
-116.98,32.75,18.0,802.0,347.0
-116.97,32.76,33.0,1348.0,513.0
-116.95,32.76,13.0,2074.0,737.0
-116.94,32.75,4.0,6945.0,2418.0
-116.92,32.76,9.0,947.0,304.0
-116.92,32.76,7.0,862.0,242.0
-116.91,32.75,5.0,4372.0,1527.0
-117.0,32.76,31.0,805.0,301.0
-116.99,32.76,21.0,1645.0,589.0
-116.99,32.74,18.0,1952.0,602.0
-117.0,32.74,17.0,1423.0,510.0
-116.99,32.73,30.0,1103.0,379.0
-117.01,32.75,26.0,2065.0,687.0
-117.01,32.75,34.0,973.0,357.0
-117.01,32.74,31.0,2098.0,677.0
-117.01,32.73,22.0,1556.0,529.0
-117.0,32.73,17.0,3424.0,1131.0
-117.0,32.72,10.0,2352.0,875.0
-117.01,32.72,12.0,2104.0,703.0
-116.99,32.7,15.0,2629.0,612.0
-117.0,32.7,23.0,1456.0,449.0
-116.98,32.71,18.0,1277.0,433.0
-116.99,32.71,21.0,2355.0,585.0
-117.0,32.71,22.0,1395.0,416.0
-117.01,32.71,20.0,1977.0,668.0
-116.99,32.72,15.0,334.0,131.0
-116.99,32.72,14.0,1046.0,284.0
-116.99,32.72,13.0,719.0,215.0
-116.99,32.72,11.0,441.0,174.0
-117.02,32.74,30.0,2012.0,734.0
-117.03,32.73,34.0,1169.0,400.0
-117.03,32.73,32.0,997.0,335.0
-117.03,32.74,37.0,404.0,135.0
-117.02,32.73,22.0,3280.0,817.0
-117.02,32.72,36.0,1142.0,357.0
-117.03,32.73,38.0,1557.0,619.0
-117.03,32.72,38.0,505.0,188.0
-117.03,32.72,37.0,1515.0,446.0
-117.04,32.72,24.0,3020.0,904.0
-117.04,32.73,36.0,1097.0,398.0
-117.04,32.73,25.0,1032.0,278.0
-117.05,32.72,35.0,1694.0,585.0
-117.05,32.73,27.0,1763.0,571.0
-117.03,32.74,35.0,991.0,409.0
-117.04,32.74,33.0,2288.0,805.0
-117.02,32.74,12.0,2000.0,879.0
-117.04,32.74,5.0,1727.0,758.0
-117.04,32.75,36.0,1070.0,392.0
-117.05,32.75,29.0,1437.0,587.0
-117.05,32.75,43.0,826.0,336.0
-117.03,32.77,34.0,918.0,424.0
-117.02,32.76,15.0,543.0,326.0
-117.02,32.76,40.0,976.0,470.0
-117.02,32.75,33.0,1345.0,556.0
-117.03,32.75,24.0,3898.0,1534.0
-117.04,32.77,26.0,2199.0,1010.0
-117.04,32.76,43.0,1534.0,625.0
-117.05,32.76,37.0,2076.0,871.0
-117.04,32.76,37.0,1285.0,564.0
-117.04,32.77,16.0,3769.0,1804.0
-117.03,32.77,19.0,2572.0,1336.0
-117.05,32.78,37.0,529.0,192.0
-117.03,32.78,17.0,2957.0,1537.0
-117.02,32.78,33.0,1726.0,719.0
-117.03,32.79,31.0,1077.0,387.0
-117.03,32.79,17.0,3331.0,1634.0
-117.0,32.77,30.0,776.0,386.0
-117.01,32.76,22.0,1800.0,769.0
-117.01,32.76,34.0,1464.0,593.0
-117.01,32.77,24.0,1005.0,525.0
-117.01,32.77,34.0,1592.0,656.0
-117.01,32.77,43.0,496.0,207.0
-117.01,32.79,31.0,1886.0,799.0
-117.01,32.78,20.0,1532.0,579.0
-117.02,32.78,31.0,1198.0,499.0
-117.02,32.79,36.0,868.0,329.0
-116.99,32.79,33.0,1003.0,397.0
-116.99,32.79,26.0,1609.0,669.0
-116.99,32.78,29.0,385.0,154.0
-117.0,32.79,31.0,1595.0,706.0
-116.99,32.77,35.0,828.0,310.0
-116.98,32.77,29.0,1097.0,445.0
-117.0,32.76,31.0,956.0,342.0
-117.0,32.77,35.0,881.0,320.0
-116.95,32.78,33.0,1147.0,427.0
-116.96,32.78,26.0,1785.0,580.0
-116.97,32.78,26.0,3941.0,1387.0
-116.92,32.78,21.0,2101.0,710.0
-116.91,32.78,15.0,1580.0,473.0
-116.92,32.77,16.0,1269.0,429.0
-116.9,32.77,8.0,1421.0,482.0
-116.95,32.78,20.0,1489.0,443.0
-116.95,32.77,25.0,1201.0,414.0
-116.94,32.78,17.0,6990.0,2533.0
-116.85,32.83,17.0,2191.0,725.0
-116.88,32.81,35.0,1590.0,506.0
-116.86,32.8,19.0,848.0,290.0
-116.83,32.83,6.0,1513.0,480.0
-116.83,32.81,18.0,1021.0,395.0
-116.92,32.79,24.0,2123.0,744.0
-116.93,32.79,23.0,3108.0,1202.0
-116.91,32.8,32.0,1081.0,292.0
-116.9,32.79,21.0,1410.0,446.0
-116.94,32.8,21.0,4868.0,2117.0
-116.93,32.79,19.0,1948.0,682.0
-116.95,32.79,19.0,7178.0,2905.0
-116.96,32.8,16.0,2612.0,1023.0
-116.96,32.79,19.0,2341.0,689.0
-116.96,32.79,35.0,691.0,259.0
-116.96,32.8,24.0,1420.0,643.0
-116.97,32.79,19.0,2971.0,1006.0
-116.96,32.79,17.0,3308.0,1233.0
-116.97,32.78,37.0,671.0,278.0
-116.97,32.78,35.0,681.0,246.0
-116.97,32.79,32.0,782.0,302.0
-116.98,32.79,32.0,1611.0,598.0
-116.98,32.8,28.0,2672.0,1054.0
-116.99,32.8,34.0,1513.0,562.0
-117.0,32.8,33.0,768.0,316.0
-117.0,32.8,29.0,912.0,368.0
-116.99,32.81,25.0,1997.0,738.0
-116.99,32.81,18.0,4439.0,1501.0
-116.97,32.83,23.0,101.0,34.0
-116.97,32.81,19.0,844.0,414.0
-116.97,32.8,15.0,2204.0,977.0
-116.94,32.81,22.0,2766.0,985.0
-116.94,32.8,28.0,1964.0,703.0
-116.96,32.8,19.0,3045.0,1057.0
-116.96,32.8,25.0,1681.0,742.0
-116.92,32.82,34.0,772.0,282.0
-116.92,32.81,23.0,1510.0,524.0
-116.93,32.82,26.0,1820.0,718.0
-116.91,32.81,22.0,1952.0,654.0
-116.92,32.8,33.0,857.0,272.0
-116.92,32.81,17.0,836.0,337.0
-116.93,32.8,19.0,1219.0,468.0
-116.93,32.81,18.0,1573.0,472.0
-116.95,32.82,19.0,2852.0,1092.0
-116.95,32.82,12.0,3112.0,1262.0
-116.95,32.81,31.0,698.0,237.0
-116.96,32.81,8.0,1410.0,623.0
-116.94,32.82,35.0,826.0,294.0
-116.94,32.81,8.0,1686.0,613.0
-116.95,32.81,15.0,1513.0,537.0
-116.95,32.82,18.0,1904.0,595.0
-116.97,32.83,17.0,3183.0,1378.0
-116.99,32.83,20.0,3687.0,1291.0
-116.99,32.85,32.0,3025.0,948.0
-116.98,32.85,12.0,3321.0,666.0
-117.01,32.83,17.0,7302.0,3176.0
-117.01,32.84,23.0,901.0,378.0
-117.02,32.84,17.0,2263.0,661.0
-116.96,32.85,11.0,5247.0,1777.0
-116.96,32.86,14.0,1681.0,503.0
-116.96,32.87,17.0,2531.0,723.0
-116.98,32.88,12.0,4048.0,1249.0
-116.98,32.86,19.0,1236.0,353.0
-116.98,32.86,16.0,4383.0,1394.0
-117.0,32.87,18.0,6296.0,1923.0
-117.01,32.85,23.0,1401.0,431.0
-117.0,32.85,24.0,950.0,319.0
-116.95,32.83,14.0,6389.0,2333.0
-116.95,32.84,31.0,752.0,231.0
-116.93,32.85,15.0,1872.0,842.0
-116.93,32.85,5.0,2770.0,905.0
-116.94,32.85,31.0,599.0,228.0
-116.94,32.84,32.0,778.0,262.0
-116.94,32.83,38.0,872.0,304.0
-116.88,32.86,9.0,1527.0,515.0
-116.86,32.87,17.0,2630.0,843.0
-116.84,32.86,16.0,1211.0,494.0
-116.89,32.85,16.0,652.0,322.0
-116.91,32.87,14.0,1690.0,576.0
-116.91,32.86,10.0,2310.0,759.0
-116.91,32.86,15.0,1633.0,527.0
-116.92,32.86,11.0,1472.0,497.0
-116.93,32.83,19.0,1463.0,509.0
-116.93,32.83,21.0,684.0,289.0
-116.92,32.82,17.0,1278.0,439.0
-116.92,32.85,23.0,767.0,266.0
-116.92,32.84,16.0,2188.0,817.0
-116.91,32.83,16.0,2515.0,862.0
-116.92,32.82,16.0,1458.0,465.0
-116.91,32.85,21.0,2255.0,697.0
-116.89,32.85,15.0,1757.0,574.0
-116.9,32.84,18.0,1864.0,713.0
-116.89,32.82,18.0,1442.0,449.0
-116.9,32.84,18.0,2104.0,773.0
-116.91,32.82,14.0,1085.0,387.0
-116.96,32.9,16.0,1507.0,499.0
-116.94,32.89,24.0,1078.0,372.0
-116.94,32.87,24.0,1480.0,471.0
-116.93,32.87,17.0,1561.0,604.0
-116.9,32.9,19.0,1621.0,520.0
-116.84,32.92,20.0,536.0,173.0
-117.05,33.01,19.0,1439.0,578.0
-117.05,33.01,17.0,1468.0,433.0
-117.04,33.01,28.0,314.0,97.0
-117.03,33.0,6.0,2693.0,770.0
-117.04,32.99,6.0,4413.0,1275.0
-117.04,32.98,16.0,640.0,193.0
-117.06,32.99,16.0,713.0,222.0
-117.05,32.97,17.0,4763.0,1414.0
-117.05,32.96,18.0,1992.0,626.0
-117.04,32.97,13.0,3683.0,1220.0
-117.03,32.97,16.0,1935.0,659.0
-117.03,32.96,16.0,1940.0,645.0
-116.99,32.96,17.0,2748.0,817.0
-117.02,32.95,25.0,1043.0,322.0
-117.03,32.95,19.0,2456.0,782.0
-117.05,32.95,17.0,1297.0,552.0
-117.05,32.95,17.0,3013.0,1078.0
-117.06,33.02,24.0,279.0,196.0
-117.06,33.01,24.0,726.0,443.0
-117.07,33.01,25.0,588.0,359.0
-117.07,33.02,17.0,715.0,467.0
-117.06,33.04,17.0,667.0,277.0
-117.06,33.03,23.0,678.0,340.0
-117.07,33.03,14.0,2026.0,1001.0
-117.07,33.03,15.0,361.0,176.0
-117.08,33.03,10.0,818.0,405.0
-117.07,33.04,4.0,926.0,391.0
-117.08,33.03,15.0,1283.0,559.0
-117.08,33.03,17.0,463.0,152.0
-117.08,33.03,18.0,761.0,290.0
-117.09,33.03,17.0,1228.0,396.0
-117.08,33.04,10.0,1193.0,365.0
-117.15,33.02,4.0,5613.0,1696.0
-117.1,32.97,17.0,2098.0,828.0
-117.1,32.96,7.0,1134.0,482.0
-117.05,33.05,6.0,2741.0,1204.0
-117.05,33.04,12.0,580.0,234.0
-117.05,33.03,14.0,1639.0,991.0
-117.05,33.03,16.0,32.0,21.0
-117.06,33.02,17.0,994.0,359.0
-117.05,33.02,18.0,388.0,131.0
-117.01,33.04,13.0,1643.0,544.0
-117.04,33.03,16.0,1083.0,448.0
-117.01,32.99,8.0,1536.0,448.0
-116.99,33.01,11.0,529.0,166.0
-117.09,32.91,9.0,802.0,289.0
-117.09,32.91,16.0,827.0,270.0
-117.09,32.9,16.0,814.0,291.0
-117.1,32.9,16.0,1047.0,437.0
-117.11,32.9,16.0,705.0,352.0
-117.11,32.91,15.0,855.0,241.0
-117.08,32.91,16.0,690.0,224.0
-117.08,32.93,5.0,6600.0,2407.0
-117.08,32.91,9.0,683.0,231.0
-117.07,33.01,5.0,1917.0,842.0
-117.06,33.01,9.0,904.0,427.0
-117.07,33.0,4.0,2211.0,1116.0
-117.07,33.0,4.0,3775.0,1698.0
-117.08,33.01,5.0,2565.0,902.0
-117.09,32.99,16.0,1037.0,326.0
-117.09,32.99,18.0,1618.0,509.0
-117.09,32.98,23.0,687.0,308.0
-117.12,32.96,16.0,1444.0,512.0
-117.11,32.97,9.0,850.0,240.0
-117.1,33.0,5.0,7417.0,2358.0
-117.11,32.95,11.0,2223.0,783.0
-117.12,32.95,8.0,1723.0,592.0
-117.12,32.96,15.0,1526.0,402.0
-117.12,32.95,4.0,4438.0,1498.0
-117.08,32.97,3.0,7644.0,2895.0
-117.06,32.97,17.0,2412.0,832.0
-117.25,33.06,6.0,4194.0,1401.0
-117.25,33.05,16.0,1387.0,442.0
-117.26,33.05,14.0,1057.0,372.0
-117.26,33.06,11.0,1226.0,366.0
-117.24,33.05,15.0,1559.0,546.0
-117.24,33.05,11.0,2588.0,842.0
-117.2,33.07,5.0,4496.0,1553.0
-117.16,33.06,16.0,770.0,252.0
-117.21,33.03,20.0,1020.0,408.0
-117.18,33.02,15.0,1364.0,425.0
-117.21,33.02,26.0,1032.0,406.0
-117.23,33.01,18.0,1541.0,470.0
-117.26,32.97,25.0,1088.0,471.0
-117.26,32.96,36.0,710.0,282.0
-117.26,32.95,34.0,650.0,271.0
-117.26,32.95,22.0,1947.0,1012.0
-117.3,32.96,30.0,380.0,151.0
-117.25,33.01,16.0,1454.0,524.0
-117.24,33.0,16.0,795.0,353.0
-117.23,32.99,17.0,1011.0,319.0
-117.25,32.99,10.0,1478.0,634.0
-117.25,33.0,14.0,931.0,414.0
-117.26,33.0,31.0,1059.0,451.0
-117.27,33.0,36.0,1085.0,420.0
-117.31,33.0,30.0,665.0,297.0
-117.26,32.99,16.0,1532.0,499.0
-117.27,32.99,21.0,1273.0,538.0
-117.26,32.98,12.0,1690.0,892.0
-117.31,32.98,17.0,849.0,345.0
-117.27,32.98,17.0,351.0,208.0
-117.32,33.01,29.0,1619.0,667.0
-117.28,33.02,21.0,1251.0,576.0
-117.27,33.02,13.0,2450.0,1140.0
-117.26,33.04,18.0,1088.0,352.0
-117.26,33.04,16.0,1433.0,453.0
-117.24,33.04,13.0,1412.0,618.0
-117.25,33.03,6.0,1319.0,467.0
-117.27,33.03,25.0,1108.0,311.0
-117.27,33.03,16.0,1104.0,416.0
-117.26,33.02,9.0,1724.0,685.0
-117.27,33.03,19.0,1356.0,512.0
-117.27,33.02,21.0,928.0,344.0
-117.29,33.05,28.0,672.0,292.0
-117.28,33.04,12.0,2471.0,888.0
-117.27,33.04,27.0,1302.0,404.0
-117.29,33.04,30.0,1281.0,520.0
-117.33,33.03,31.0,603.0,267.0
-117.3,33.07,14.0,1034.0,407.0
-117.29,33.08,18.0,1463.0,476.0
-117.27,33.08,7.0,1335.0,426.0
-117.29,33.06,20.0,1008.0,325.0
-117.28,33.06,8.0,2585.0,941.0
-117.27,33.06,7.0,1612.0,672.0
-117.27,33.05,15.0,1371.0,737.0
-117.3,33.08,24.0,1389.0,520.0
-117.34,33.06,17.0,815.0,403.0
-117.31,33.07,21.0,948.0,467.0
-117.3,33.07,16.0,2165.0,690.0
-117.3,33.06,24.0,870.0,442.0
-117.3,33.06,31.0,1049.0,485.0
-117.3,33.05,34.0,775.0,391.0
-117.33,33.17,11.0,4773.0,1858.0
-117.34,33.16,31.0,1286.0,467.0
-117.33,33.16,29.0,1533.0,545.0
-117.32,33.15,15.0,5495.0,2060.0
-117.32,33.12,25.0,936.0,461.0
-117.31,33.1,15.0,747.0,421.0
-117.29,33.13,4.0,224.0,105.0
-117.31,33.11,7.0,2904.0,1550.0
-117.29,33.12,4.0,755.0,286.0
-117.29,33.1,6.0,2064.0,957.0
-117.28,33.1,13.0,1197.0,399.0
-117.35,33.17,16.0,2849.0,1197.0
-117.34,33.16,24.0,610.0,246.0
-117.34,33.15,19.0,4163.0,1406.0
-117.35,33.16,22.0,580.0,193.0
-117.35,33.16,10.0,902.0,449.0
-117.34,33.15,17.0,2111.0,1062.0
-117.36,33.18,26.0,2372.0,1058.0
-117.36,33.18,39.0,833.0,308.0
-117.35,33.17,36.0,812.0,387.0
-117.36,33.17,24.0,812.0,367.0
-117.37,33.18,19.0,855.0,394.0
-117.37,33.19,23.0,4729.0,1187.0
-117.37,33.19,33.0,1138.0,439.0
-117.37,33.19,18.0,650.0,286.0
-117.37,33.19,38.0,486.0,204.0
-117.38,33.19,35.0,538.0,248.0
-117.38,33.14,14.0,1298.0,696.0
-117.38,33.19,26.0,1703.0,895.0
-117.38,33.2,17.0,1288.0,426.0
-117.37,33.2,19.0,845.0,319.0
-117.38,33.19,17.0,359.0,118.0
-117.38,33.2,26.0,974.0,317.0
-117.36,33.2,19.0,1190.0,483.0
-117.36,33.2,19.0,1323.0,525.0
-117.36,33.2,26.0,1405.0,486.0
-117.35,33.2,23.0,1793.0,622.0
-117.35,33.21,24.0,912.0,298.0
-117.34,33.21,23.0,1302.0,379.0
-117.35,33.2,32.0,700.0,232.0
-117.34,33.21,12.0,3015.0,1124.0
-117.35,33.19,28.0,1189.0,433.0
-117.34,33.19,23.0,1533.0,518.0
-117.33,33.19,15.0,1827.0,796.0
-117.34,33.19,19.0,1654.0,559.0
-117.29,33.24,5.0,1823.0,578.0
-117.3,33.23,13.0,1759.0,806.0
-117.32,33.23,24.0,982.0,569.0
-117.31,33.24,6.0,792.0,265.0
-117.32,33.22,15.0,1810.0,986.0
-117.33,33.22,21.0,855.0,559.0
-117.32,33.22,16.0,316.0,221.0
-117.33,33.21,17.0,424.0,288.0
-117.3,33.22,4.0,6666.0,2612.0
-117.31,33.19,11.0,8738.0,3441.0
-117.29,33.2,16.0,1428.0,407.0
-117.31,33.18,16.0,599.0,399.0
-117.29,33.19,18.0,4127.0,1162.0
-117.28,33.2,20.0,2983.0,834.0
-117.37,33.22,35.0,1435.0,462.0
-117.35,33.23,4.0,934.0,277.0
-117.35,33.21,18.0,2051.0,493.0
-117.38,33.21,31.0,1514.0,342.0
-117.37,33.2,29.0,1425.0,306.0
-117.28,33.28,13.0,4049.0,940.0
-117.25,33.3,14.0,1151.0,357.0
-117.26,33.26,9.0,2582.0,746.0
-117.3,33.26,23.0,1227.0,264.0
-117.3,33.25,22.0,1456.0,381.0
-117.31,33.25,14.0,2140.0,687.0
-117.31,33.25,13.0,1843.0,674.0
-117.32,33.25,7.0,1314.0,398.0
-117.32,33.25,7.0,4399.0,1423.0
-117.34,33.23,11.0,2212.0,727.0
-117.33,33.23,15.0,1130.0,579.0
-117.33,33.23,15.0,1258.0,388.0
-117.33,33.24,13.0,2298.0,870.0
-117.42,33.35,14.0,35682.0,4769.0
-117.24,33.34,17.0,1354.0,431.0
-117.22,33.36,16.0,1351.0,452.0
-117.22,33.31,12.0,1193.0,394.0
-117.21,33.34,10.0,2312.0,810.0
-117.19,33.34,15.0,1104.0,460.0
-117.17,33.34,15.0,1022.0,564.0
-117.2,33.29,12.0,2778.0,1020.0
-117.17,33.28,16.0,862.0,280.0
-117.25,33.38,16.0,2007.0,687.0
-117.24,33.4,16.0,1322.0,424.0
-117.23,33.38,18.0,1727.0,652.0
-117.24,33.38,16.0,1696.0,516.0
-117.25,33.38,17.0,1031.0,389.0
-117.25,33.39,22.0,1425.0,491.0
-117.26,33.37,7.0,1440.0,501.0
-117.25,33.37,8.0,1687.0,511.0
-117.24,33.37,14.0,2436.0,779.0
-117.24,33.36,11.0,1250.0,450.0
-117.25,33.36,6.0,2833.0,915.0
-117.34,33.46,14.0,848.0,304.0
-117.19,33.41,16.0,1301.0,518.0
-117.14,33.39,17.0,1931.0,510.0
-117.2,33.38,14.0,2350.0,810.0
-117.1,33.36,19.0,2091.0,610.0
-116.95,33.31,16.0,1838.0,540.0
-117.03,33.32,14.0,601.0,193.0
-117.05,33.29,17.0,891.0,281.0
-117.05,33.26,14.0,1704.0,539.0
-117.12,33.27,11.0,1727.0,541.0
-117.0,33.29,17.0,573.0,221.0
-116.98,33.26,12.0,3129.0,945.0
-116.99,33.2,17.0,1531.0,505.0
-116.9,33.22,11.0,2012.0,703.0
-117.14,33.23,11.0,918.0,500.0
-117.11,33.23,13.0,2228.0,866.0
-117.08,33.23,14.0,1385.0,512.0
-117.2,33.24,12.0,2106.0,801.0
-117.15,33.2,16.0,1253.0,393.0
-117.2,33.2,16.0,1875.0,609.0
-117.22,33.22,17.0,1693.0,597.0
-117.22,33.22,16.0,1555.0,560.0
-117.22,33.22,15.0,704.0,322.0
-117.23,33.24,26.0,1014.0,304.0
-117.24,33.23,13.0,1767.0,614.0
-117.24,33.23,21.0,1194.0,312.0
-117.23,33.23,13.0,1946.0,579.0
-117.23,33.22,18.0,962.0,557.0
-117.23,33.22,16.0,1036.0,608.0
-117.24,33.22,20.0,1173.0,349.0
-117.24,33.21,9.0,1938.0,525.0
-117.23,33.21,34.0,348.0,127.0
-117.25,33.25,6.0,2997.0,1029.0
-117.27,33.23,5.0,9690.0,3510.0
-117.27,33.22,5.0,999.0,325.0
-117.27,33.22,16.0,470.0,313.0
-117.28,33.22,13.0,1065.0,531.0
-117.27,33.21,5.0,3161.0,1012.0
-117.25,33.22,26.0,1160.0,331.0
-117.25,33.22,19.0,1654.0,435.0
-117.26,33.21,26.0,1325.0,427.0
-117.28,33.2,11.0,1012.0,285.0
-117.27,33.2,23.0,1360.0,404.0
-117.26,33.2,13.0,1675.0,629.0
-117.27,33.2,34.0,978.0,332.0
-117.27,33.19,8.0,663.0,209.0
-117.28,33.19,5.0,1633.0,580.0
-117.25,33.21,9.0,1992.0,453.0
-117.24,33.21,19.0,1859.0,446.0
-117.24,33.21,18.0,1581.0,387.0
-117.24,33.2,25.0,1045.0,386.0
-117.24,33.2,26.0,989.0,367.0
-117.25,33.2,22.0,1472.0,596.0
-117.25,33.2,10.0,1302.0,471.0
-117.25,33.21,13.0,1035.0,293.0
-117.23,33.21,21.0,861.0,381.0
-117.22,33.21,19.0,1901.0,735.0
-117.22,33.2,31.0,801.0,292.0
-117.23,33.2,29.0,1770.0,693.0
-117.23,33.2,21.0,999.0,356.0
-117.21,33.2,22.0,1288.0,466.0
-117.22,33.19,16.0,1948.0,606.0
-117.27,33.18,4.0,1481.0,627.0
-117.26,33.19,4.0,1518.0,545.0
-117.26,33.19,2.0,1044.0,522.0
-117.25,33.19,18.0,830.0,279.0
-117.24,33.19,19.0,1035.0,352.0
-117.23,33.19,22.0,1147.0,422.0
-117.24,33.18,19.0,1646.0,554.0
-117.3,33.17,6.0,3760.0,1460.0
-117.32,33.17,18.0,828.0,283.0
-117.31,33.17,7.0,809.0,282.0
-117.31,33.16,4.0,2282.0,801.0
-117.31,33.16,17.0,781.0,281.0
-117.29,33.18,15.0,1632.0,721.0
-117.29,33.18,17.0,436.0,168.0
-117.28,33.18,16.0,842.0,538.0
-117.28,33.18,14.0,384.0,126.0
-117.26,33.18,9.0,2235.0,746.0
-117.27,33.15,4.0,10877.0,3958.0
-117.29,33.15,11.0,952.0,448.0
-117.24,33.17,4.0,3925.0,1672.0
